Close,Company,Rolling ATH,Drawdown Percentage,5 to 10 percent,greater than 20 percent
146.75,Blackstone,183.86460876464844,-25.29,False,True
146.6999969482422,Blackstone,183.86460876464844,-25.33,False,True
145.4499969482422,Blackstone,183.86460876464844,-26.41,False,True
144.1999969482422,Blackstone,183.86460876464844,-27.51,False,True
137.49000549316406,Blackstone,183.86460876464844,-33.73,False,True
136.92999267578125,Blackstone,183.86460876464844,-34.28,False,True
136.1199951171875,Blackstone,183.86460876464844,-35.08,False,True
139.3000030517578,Blackstone,183.86460876464844,-31.99,False,True
138.41000366210938,Blackstone,183.86460876464844,-32.84,False,True
138.8800048828125,Blackstone,183.86460876464844,-32.39,False,True
138.75999450683594,Blackstone,183.86460876464844,-32.51,False,True
138.80999755859375,Blackstone,183.86460876464844,-32.46,False,True
139.00999450683594,Blackstone,183.86460876464844,-32.27,False,True
138.75999450683594,Blackstone,183.86460876464844,-32.51,False,True
137.75999450683594,Blackstone,183.86460876464844,-33.47,False,True
140.4499969482422,Blackstone,183.86460876464844,-30.91,False,True
139.97999572753906,Blackstone,183.86460876464844,-31.35,False,True
142.9600067138672,Blackstone,183.86460876464844,-28.61,False,True
141.38999938964844,Blackstone,183.86460876464844,-30.04,False,True
140.7899932861328,Blackstone,183.86460876464844,-30.59,False,True
136.41000366210938,Blackstone,183.86460876464844,-34.79,False,True
138.25999450683594,Blackstone,183.86460876464844,-32.98,False,True
135.69000244140625,Blackstone,183.86460876464844,-35.5,False,True
137.49000549316406,Blackstone,183.86460876464844,-33.73,False,True
137.69000244140625,Blackstone,183.86460876464844,-33.54,False,True
138.32000732421875,Blackstone,183.86460876464844,-32.93,False,True
236.0215606689453,Progressive,236.0215606689453,0.0,False,False
237.56137084960938,Progressive,237.56137084960938,0.0,False,False
234.98193359375,Progressive,237.56137084960938,-1.1,False,False
237.62020874023438,Progressive,237.62020874023438,0.0,False,False
238.90501403808594,Progressive,238.90501403808594,0.0,False,False
235.52621459960938,Progressive,238.90501403808594,-1.43,False,False
235.69615173339844,Progressive,238.90501403808594,-1.36,False,False
239.6747283935547,Progressive,239.6747283935547,0.0,False,False
242.38377380371094,Progressive,242.38377380371094,0.0,False,False
245.4526824951172,Progressive,245.4526824951172,0.0,False,False
243.5933380126953,Progressive,245.4526824951172,-0.76,False,False
240.92428588867188,Progressive,245.4526824951172,-1.88,False,False
239.08494567871094,Progressive,245.4526824951172,-2.66,False,False
